ID,Time Stamp,Region,Latitude,Longitude,Risk-Level
0,06-17-2020,Acton,34.4807415,-118.1868379,1
1,06-17-2020,Adams-Normandie,34.0317877,-118.3002466,2
2,06-17-2020,Agoura Hills,34.14791,-118.76570420000002,0
3,06-17-2020,Alhambra,34.093042,-118.12706,3
4,06-17-2020,Alsace,33.9879995,-118.3476199,3
5,06-17-2020,Altadena,34.1863161,-118.13523290000002,2
6,06-17-2020,Angeles National Forest,34.3216546,-118.019201,1
7,06-17-2020,Angelino Heights,34.070288899999994,-118.2547965,1
8,06-17-2020,Arcadia,34.136207500000005,-118.0401497,3
9,06-17-2020,Arleta,34.2413266,-118.4322047,3
10,06-17-2020,Artesia,33.8690197,-118.0796195,2
11,06-17-2020,Atwater Village,34.1163979,-118.2564637,1
12,06-17-2020,Avalon,33.342209999999994,-118.3272612,0
13,06-17-2020,Azusa,34.1338751,-117.9056046,1
14,06-17-2020,Baldwin Hills,34.01098870000001,-118.3370709,2
15,06-17-2020,Baldwin Park,34.0854739,-117.9611761,3
16,06-17-2020,Bassett,34.049732299999995,-117.9967323,3
17,06-17-2020,Bel Air,34.0827278,-118.44798020000002,1
18,06-17-2020,Bell,33.9747806,-118.1866361,3
19,06-17-2020,Bell Gardens,33.9694561,-118.1503953,3
20,06-17-2020,Bellflower,33.8825705,-118.1167679,3
21,06-17-2020,Beverly Crest,34.1167701,-118.4322607,1
22,06-17-2020,Beverly Hills,34.0696501,-118.3963062,2
23,06-17-2020,Beverlywood,34.0459334,-118.39492,1
24,06-17-2020,Boyle Heights,34.0436892,-118.20976840000002,3
25,06-17-2020,Bradbury,34.1469511,-117.9708982,1
26,06-17-2020,Brentwood,34.0521403,-118.4740699,0
27,06-17-2020,Brookside,34.0536909,-118.2427666,0
28,06-17-2020,Burbank,34.181648200000005,-118.3258554,3
29,06-17-2020,Cadillac-Corning,33.973951,-118.248405,1
30,06-17-2020,Calabasas,34.144664299999995,-118.6440973,1
31,06-17-2020,Canoga Park,34.2010776,-118.5978259,3
32,06-17-2020,Canyon Country,34.42332929999999,-118.4720281,1
33,06-17-2020,Carson,33.832204299999994,-118.2517547,2
34,06-17-2020,Carthay,34.0611213,-118.3672997,1
35,06-17-2020,Castaic,34.488882200000006,-118.6228656,0
36,06-17-2020,Central,34.0536909,-118.2427666,3
37,06-17-2020,Century City,34.0574263,-118.4147267,1
38,06-17-2020,Century Palms/Cove,34.062844,-118.415813,3
39,06-17-2020,Cerritos,33.8644291,-118.0539323,0
40,06-17-2020,Chatsworth,34.2595715,-118.6023247,3
41,06-17-2020,Cheviot Hills,34.0405878,-118.4098875,2
42,06-17-2020,Chinatown,34.0638402,-118.2358676,1
43,06-17-2020,Claremont,34.0966764,-117.7197785,0
44,06-17-2020,Cloverdale/Cochran,34.062323,-118.346155,2
45,06-17-2020,Commerce,34.002581,-118.156586,2
46,06-17-2020,Compton,33.894927,-118.226624,0
47,06-17-2020,Country Club Park,34.050289,-118.3211871,3
48,06-17-2020,Covina,34.1024,-117.854865,3
49,06-17-2020,Crenshaw District,34.0611479,-118.3194219,1
50,06-17-2020,Crestview,34.0621851,-118.4250119,1
51,06-17-2020,Cudahy,33.9620584,-118.1835395,3
52,06-17-2020,Culver City,34.0211224,-118.3964665,0
53,06-17-2020,Del Rey,33.9896527,-118.4243437,0
54,06-17-2020,Diamond Bar,34.02862260000001,-117.8103367,2
55,06-17-2020,Downey,33.942215000000004,-118.1235646,3
56,06-17-2020,Downtown,34.0428494,-118.2476732,2
57,06-17-2020,Duarte,34.1394513,-117.9772873,2
58,06-17-2020,Eagle Rock,34.1366877,-118.2076796,3
59,06-17-2020,East Hollywood,34.0904277,-118.2966254,3
60,06-17-2020,East Los Angeles,34.0239015,-118.17201570000002,3
61,06-17-2020,Echo Park,34.0779819,-118.2567824,1
62,06-17-2020,El Monte,34.0751571,-118.036849,2
63,06-17-2020,El Segundo,33.917028,-118.4156337,1
64,06-17-2020,El Sereno,34.0811213,-118.1778495,3
65,06-17-2020,Elysian Park,34.0774343,-118.23862040000002,1
66,06-17-2020,Elysian Valley,34.095912799999994,-118.2420326,2
67,06-17-2020,Encino,34.1591324,-118.5016166,2
68,06-17-2020,Exposition,34.013653999999995,-118.2872106,3
69,06-17-2020,Exposition Park,34.013653999999995,-118.2872106,3
70,06-17-2020,Faircrest Heights,33.275839000000005,-96.991881,0
71,06-17-2020,Figueroa Park Square,34.065295,-118.244762,2
72,06-17-2020,Florence-Firestone,33.9674263,-118.2433068,3
73,06-17-2020,Gardena,33.8963593,-118.3053037,3
74,06-17-2020,Glassell Park,34.1161201,-118.2289627,2
75,06-17-2020,Glendale,34.146941600000005,-118.2478471,3
76,06-17-2020,Glendora,34.136118700000004,-117.865339,0
77,06-17-2020,Gramercy Place,33.8677941,-118.31354640000002,1
78,06-17-2020,Granada Hills,34.26615579999999,-118.5174342,2
79,06-17-2020,Green Meadows,33.9409877,-118.26299679999998,2
80,06-17-2020,Hacienda Heights,33.993067700000005,-117.9686755,3
81,06-17-2020,Hancock Park,34.0677881,-118.3325765,1
82,06-17-2020,Harbor City,33.79110120000001,-118.3012604,3
83,06-17-2020,Harbor Gateway,33.8542249,-118.2992198,0
84,06-17-2020,Harbor Pines,33.78256810000001,-118.3069302,0
85,06-17-2020,Harvard Heights,34.047110499999995,-118.3054828,1
86,06-17-2020,Harvard Park,33.9839471,-118.3046228,3
87,06-17-2020,Hawaiian Gardens,33.8284787,-118.0743137,2
88,06-17-2020,Hawthorne,33.9188589,-118.3483256,2
89,06-17-2020,Hermosa Beach,33.86428,-118.39591,1
90,06-17-2020,Hidden Hills,34.164091,-118.657837,1
91,06-17-2020,Highland Park,34.1099469,-118.1969828,1
92,06-17-2020,Historic Filipinotown,34.88298,-114.7569,1
