ID,Time Stamp,Region,Latitude,Longitude,Risk-Level
0,06-1-2021,Acton,34.4807415,-118.1868379,0
1,06-1-2021,Adams-Normandie,34.0317877,-118.3002466,1
2,06-1-2021,Agoura Hills,34.14791,-118.76570420000002,0
3,06-1-2021,Alhambra,34.093042,-118.12706,0
4,06-1-2021,Alsace,33.9879995,-118.3476199,0
5,06-1-2021,Altadena,34.1863161,-118.13523290000002,0
6,06-1-2021,Angeles National Forest,34.3216546,-118.019201,0
7,06-1-2021,Angelino Heights,34.070288899999994,-118.2547965,0
8,06-1-2021,Arcadia,34.136207500000005,-118.0401497,0
9,06-1-2021,Arleta,34.2413266,-118.4322047,0
10,06-1-2021,Artesia,33.8690197,-118.0796195,0
11,06-1-2021,Atwater Village,34.1163979,-118.2564637,0
12,06-1-2021,Avalon,33.342209999999994,-118.3272612,0
13,06-1-2021,Azusa,34.1338751,-117.9056046,0
14,06-1-2021,Baldwin Hills,34.01098870000001,-118.3370709,0
15,06-1-2021,Baldwin Park,34.0854739,-117.9611761,0
16,06-1-2021,Bel Air,34.0827278,-118.44798020000002,0
17,06-1-2021,Bell,33.9747806,-118.1866361,0
18,06-1-2021,Bell Gardens,33.9694561,-118.1503953,0
19,06-1-2021,Bellflower,33.8825705,-118.1167679,0
20,06-1-2021,Beverly Crest,34.1167701,-118.4322607,0
21,06-1-2021,Beverly Hills,34.0696501,-118.3963062,0
22,06-1-2021,Beverlywood,34.0459334,-118.39492,1
23,06-1-2021,Boyle Heights,34.0436892,-118.20976840000002,0
24,06-1-2021,Bradbury,34.1469511,-117.9708982,0
25,06-1-2021,Brentwood,34.0521403,-118.4740699,0
26,06-1-2021,Brookside,34.0536909,-118.2427666,0
27,06-1-2021,Burbank,34.181648200000005,-118.3258554,0
28,06-1-2021,Cadillac-Corning,33.973951,-118.248405,0
29,06-1-2021,Calabasas,34.144664299999995,-118.6440973,0
30,06-1-2021,Canoga Park,34.2010776,-118.5978259,0
